id,name,value
1001,Autauga County,0.553227285
1003,Baldwin County,0.504157779
1005,Barbour County,0.373959089
1007,Bibb County,0.49229979
1009,Blount County,0.507074789
1011,Bullock County,0.280151624
1013,Butler County,0.397022688
1015,Calhoun County,0.442436765
1017,Chambers County,0.443766471
1019,Cherokee County,0.438502825
1021,Chilton County,0.448157326
1023,Choctaw County,0.398837396
1025,Clarke County,0.32677206
1027,Clay County,0.46496292
1029,Cleburne County,0.460635923
1031,Coffee County,0.461461754
1033,Colbert County,0.471296214
1035,Conecuh County,0.358245369
1037,Coosa County,0.450845043
1039,Covington County,0.390150478
1041,Crenshaw County,0.424688933
1043,Cullman County,0.472732202
1045,Dale County,0.497085086
1047,Dallas County,0.300837686
1049,DeKalb County,0.43632619
1051,Elmore County,0.520071098
1053,Escambia County,0.375698721
1055,Etowah County,0.432636735
1057,Fayette County,0.479443669
1059,Franklin County,0.43197479
1061,Geneva County,0.418804152
1063,Greene County,0.334651585
1065,Hale County,0.353539921
1067,Henry County,0.443125847
1069,Houston County,0.443916313
1071,Jackson County,0.466150522
1073,Jefferson County,0.429392136
1075,Lamar County,0.355117402
1077,Lauderdale County,0.4565811
1079,Lawrence County,0.527811257
1081,Lee County,0.501459333
1083,Limestone County,0.496111254
1085,Lowndes County,0.328861065
1087,Macon County,0.384552849
1089,Madison County,0.510479955
1091,Marengo County,0.366316582
1093,Marion County,0.431254336
1095,Marshall County,0.437905635
1097,Mobile County,0.428424309
1099,Monroe County,0.373909236
1101,Montgomery County,0.429400802
1103,Morgan County,0.486817337
1105,Perry County,0.338465784
1107,Pickens County,0.394224502
1109,Pike County,0.403644407
1111,Randolph County,0.373423764
1113,Russell County,0.449584767
1115,St. Clair County,0.517756419
1117,Shelby County,0.565963906
1119,Sumter County,0.320682502
1121,Talladega County,0.434508045
1123,Tallapoosa County,0.376769224
1125,Tuscaloosa County,0.472147079
1127,Walker County,0.417771134
1129,Washington County,0.428169236
1131,Wilcox County,0.316464501
1133,Winston County,0.424346925
2013,Aleutians East Borough,0.734802951
2016,Aleutians West Census Area,0.746753464
2020,Anchorage Municipality,0.587858607
2050,Bethel Census Area,0.399387065
2060,Bristol Bay Borough,0.657144919
2068,Denali Borough,0.746475571
2070,Dillingham Census Area,0.490721
2090,Fairbanks North Star Borough,0.625536888
2100,Haines Borough,0.535923334
2105,Hoonah-Angoon Census Area,0.516938179
2110,Juneau City and Borough,0.646931085
2122,Kenai Peninsula Borough,0.536754672
2130,Ketchikan Gateway Borough,0.579312377
2150,Kodiak Island Borough,0.64263935
2164,Lake and Peninsula Borough,0.511083942
2170,Matanuska-Susitna Borough,0.582365445
2180,Nome Census Area,0.439548885
2185,North Slope Borough,0.598886063
2188,Northwest Arctic Borough,0.513631451
2195,Petersburg Census Area,0.671319191
2198,Prince of Wales-Hyder Census Area,0.51428225
2220,Sitka City and Borough,0.629586304
2230,Skagway Municipality,0.768049308
2240,Southeast Fairbanks Census Area,0.632897969
2261,Valdez-Cordova Census Area,0.632707104
2270,Wade Hampton Census Area,0.475142092
2275,Wrangell City and Borough,0.430062858
2282,Yakutat City and Borough,0.579307355
2290,Yukon-Koyukuk Census Area,0.427937236
4001,Apache County,0.347656125
4003,Cochise County,0.465869901
4005,Coconino County,0.534356229
4007,Gila County,0.43823592
4009,Graham County,0.464784993
4011,Greenlee County,0.609051926
4012,La Paz County,0.431781885
4013,Maricopa County,0.501692333
4015,Mohave County,0.44052576
4017,Navajo County,0.40123589
4019,Pima County,0.470813778
4021,Pinal County,0.520254792
4023,Santa Cruz County,0.401861824
4025,Yavapai County,0.452828537
4027,Yuma County,0.461113095
5001,Arkansas County,0.4331573
5003,Ashley County,0.435421393
5005,Baxter County,0.475633836
5007,Benton County,0.54130596
5009,Boone County,0.448695579
5011,Bradley County,0.382770861
5013,Calhoun County,0.534000996
5015,Carroll County,0.453317363
5017,Chicot County,0.276274892
5019,Clark County,0.458471927
5021,Clay County,0.384714822
5023,Cleburne County,0.464266515
5025,Cleveland County,0.437753851
5027,Columbia County,0.395751915
5029,Conway County,0.396308715
5031,Craighead County,0.45794494
5033,Crawford County,0.528691803
5035,Crittenden County,0.393789967
5037,Cross County,0.471397786
5039,Dallas County,0.383543293
5041,Desha County,0.379808655
5043,Drew County,0.429356764
5045,Faulkner County,0.530903083
5047,Franklin County,0.44502308
5049,Fulton County,0.441628557
5051,Garland County,0.40543947
5053,Grant County,0.585235367
5055,Greene County,0.511280923
5057,Hempstead County,0.442134657
5059,Hot Spring County,0.483235731
5061,Howard County,0.419232548
5063,Independence County,0.456684773
5065,Izard County,0.427510106
5067,Jackson County,0.394883369
5069,Jefferson County,0.4023142
5071,Johnson County,0.453625441
5073,Lafayette County,0.344621448
5075,Lawrence County,0.459820989
5077,Lee County,0.383949877
5079,Lincoln County,0.335890375
5081,Little River County,0.495201241
5083,Logan County,0.462611944
5085,Lonoke County,0.569922376
5087,Madison County,0.480702278
5089,Marion County,0.454543883
5091,Miller County,0.465421619
5093,Mississippi County,0.389976063
