id,name,value
1001,Autauga County,0.404403136
1003,Baldwin County,0.371359445
1005,Barbour County,0.315497339
1007,Bibb County,0.376169423
1009,Blount County,0.318736751
1011,Bullock County,0.348703112
1013,Butler County,0.374058525
1015,Calhoun County,0.361771189
1017,Chambers County,0.355651624
1019,Cherokee County,0.335911468
1021,Chilton County,0.34617603
1023,Choctaw County,0.33570553
1025,Clarke County,0.324830629
1027,Clay County,0.340847279
1029,Cleburne County,0.332723565
1031,Coffee County,0.400971331
1033,Colbert County,0.335911701
1035,Conecuh County,0.334326185
1037,Coosa County,0.336311329
1039,Covington County,0.347260796
1041,Crenshaw County,0.335516122
1043,Cullman County,0.359007435
1045,Dale County,0.387028735
1047,Dallas County,0.365762403
1049,DeKalb County,0.350982793
1051,Elmore County,0.39575256
1053,Escambia County,0.347944163
1055,Etowah County,0.359568298
1057,Fayette County,0.34794241
1059,Franklin County,0.345528237
1061,Geneva County,0.347358797
1063,Greene County,0.35097709
1065,Hale County,0.309551235
1067,Henry County,0.349157074
1069,Houston County,0.386201497
1071,Jackson County,0.365102308
1073,Jefferson County,0.387688193
1075,Lamar County,0.370371552
1077,Lauderdale County,0.363828239
1079,Lawrence County,0.317064357
1081,Lee County,0.366063513
1083,Limestone County,0.378341867
1085,Lowndes County,0.375907041
1087,Macon County,0.356395284
1089,Madison County,0.404256505
1091,Marengo County,0.306373307
1093,Marion County,0.361657303
1095,Marshall County,0.353307278
1097,Mobile County,0.392799798
1099,Monroe County,0.322455471
1101,Montgomery County,0.420415317
1103,Morgan County,0.389721089
1105,Perry County,0.32508257
1107,Pickens County,0.364612908
1109,Pike County,0.348322225
1111,Randolph County,0.313182779
1113,Russell County,0.374144279
1115,St. Clair County,0.370538992
1117,Shelby County,0.41535713
1119,Sumter County,0.341297936
1121,Talladega County,0.350995276
1123,Tallapoosa County,0.30899655
1125,Tuscaloosa County,0.391325028
1127,Walker County,0.347543989
1129,Washington County,0.344340046
1131,Wilcox County,0.329995943
1133,Winston County,0.364120188
2013,Aleutians East Borough,0.396014123
2016,Aleutians West Census Area,0.406333688
2020,Anchorage Municipality,0.360327315
2050,Bethel Census Area,0.353979254
2060,Bristol Bay Borough,0.446364977
2068,Denali Borough,0.386713072
2070,Dillingham Census Area,0.351400727
2090,Fairbanks North Star Borough,0.384509976
2100,Haines Borough,0.353147389
2105,Hoonah-Angoon Census Area,0.380884003
2110,Juneau City and Borough,0.39166115
2122,Kenai Peninsula Borough,0.347252151
2130,Ketchikan Gateway Borough,0.316960314
2150,Kodiak Island Borough,0.400238231
2164,Lake and Peninsula Borough,0.426403757
2170,Matanuska-Susitna Borough,0.376722187
2180,Nome Census Area,0.379912072
2185,North Slope Borough,0.429802126
2188,Northwest Arctic Borough,0.416151161
2195,Petersburg Census Area,0.36845645
2198,Prince of Wales-Hyder Census Area,0.351436727
2220,Sitka City and Borough,0.321554633
2230,Skagway Municipality,0.367449859
2240,Southeast Fairbanks Census Area,0.350817275
2261,Valdez-Cordova Census Area,0.335486864
2270,Wade Hampton Census Area,0.428130649
2275,Wrangell City and Borough,0.35744839
2282,Yakutat City and Borough,0.435457584
2290,Yukon-Koyukuk Census Area,0.37450111
4001,Apache County,0.335420725
4003,Cochise County,0.347668955
4005,Coconino County,0.367779853
4007,Gila County,0.348265819
4009,Graham County,0.354778676
4011,Greenlee County,0.345649495
4012,La Paz County,0.355084572
4013,Maricopa County,0.444378713
4015,Mohave County,0.36095956
4017,Navajo County,0.33887556
4019,Pima County,0.372906712
4021,Pinal County,0.376189987
4023,Santa Cruz County,0.377024842
4025,Yavapai County,0.362709011
4027,Yuma County,0.35627353
5001,Arkansas County,0.302020561
5003,Ashley County,0.335187653
5005,Baxter County,0.395377342
5007,Benton County,0.381924258
5009,Boone County,0.346021122
5011,Bradley County,0.357228411
5013,Calhoun County,0.309950769
5015,Carroll County,0.325111946
5017,Chicot County,0.347109885
5019,Clark County,0.334847366
5021,Clay County,0.335152746
5023,Cleburne County,0.336273015
5025,Cleveland County,0.358982612
5027,Columbia County,0.346700597
5029,Conway County,0.365054144
5031,Craighead County,0.393151547
5033,Crawford County,0.360579526
5035,Crittenden County,0.353002908
5037,Cross County,0.327160671
5039,Dallas County,0.34745165
5041,Desha County,0.33880878
5043,Drew County,0.333913836
5045,Faulkner County,0.364404296
5047,Franklin County,0.322126806
5049,Fulton County,0.33409092
5051,Garland County,0.371228013
5053,Grant County,0.384712016
5055,Greene County,0.3794998
5057,Hempstead County,0.324587932
5059,Hot Spring County,0.344881106
5061,Howard County,0.330192535
5063,Independence County,0.381019385
5065,Izard County,0.325699511
5067,Jackson County,0.389334425
5069,Jefferson County,0.338888569
5071,Johnson County,0.397610912
5073,Lafayette County,0.343829603
5075,Lawrence County,0.329485638
5077,Lee County,0.35009539
5079,Lincoln County,0.326799414
5081,Little River County,0.31115679
5083,Logan County,0.330674654
5085,Lonoke County,0.353072856
5087,Madison County,0.321057325
5089,Marion County,0.335708728
5091,Miller County,0.394695538
5093,Mississippi County,0.320037894
5095,Monroe County,0.332174802
5097,Montgomery County,0.355302845
5099,Nevada County,0.35547463
5101,Newton County,0.34874132
5103,Ouachita County,0.314127801
5105,Perry County,0.330959615
5107,Phillips County,0.318795544
5109,Pike County,0.32769531
5111,Poinsett County,0.333583358
5113,Polk County,0.309101042
5115,Pope County,0.403356833
5117,Prairie County,0.32281951
5119,Pulaski County,0.36104183
5121,Randolph County,0.348254309
5123,St. Francis County,0.337104506
5125,Saline County,0.344648086
5127,Scott County,0.325663981
5129,Searcy County,0.316070833
5131,Sebastian County,0.378545849
5133,Sevier County,0.364241458
5135,Sharp County,0.345096361
5137,Stone County,0.381180679
5139,Union County,0.346620362
5141,Van Buren County,0.318782323
5143,Washington County,0.394103288
5145,White County,0.389182279
5147,Woodruff County,0.350013675
5149,Yell County,0.337586421
6001,Alameda County,0.360178251
6003,Alpine County,0.424804055
6005,Amador County,0.342695218
6007,Butte County,0.351913935
6009,Calaveras County,0.360452114
6011,Colusa County,0.328483629
6013,Contra Costa County,0.385980763
6015,Del Norte County,0.34218269
6017,El Dorado County,0.398432651
6019,Fresno County,0.351329565
6021,Glenn County,0.370060657
6023,Humboldt County,0.327218079
6025,Imperial County,0.352745294
6027,Inyo County,0.320251767
6029,Kern County,0.348548106
6031,Kings County,0.372239113
6033,Lake County,0.339073779
6035,Lassen County,0.312903467
6037,Los Angeles County,0.347295747
6039,Madera County,0.335148206
6041,Marin County,0.345758504
6043,Mariposa County,0.309929853
6045,Mendocino County,0.338381217
6047,Merced County,0.353779674
6049,Modoc County,0.348549469
6051,Mono County,0.345873726
6053,Monterey County,0.338897198
6055,Napa County,0.344725742
6057,Nevada County,0.345411589
6059,Orange County,0.403206034
6061,Placer County,0.380193117
6063,Plumas County,0.321867076
6065,Riverside County,0.400305675
6067,Sacramento County,0.383192958
6069,San Benito County,0.38929195
6071,San Bernardino County,0.353112874
6073,San Diego County,0.410743377
6075,San Francisco County,0.332632737
6077,San Joaquin County,0.359710619
6079,San Luis Obispo County,0.348075745
6081,San Mateo County,0.374649026
6083,Santa Barbara County,0.341109159
6085,Santa Clara County,0.381208233
6087,Santa Cruz County,0.323224377
6089,Shasta County,0.342256287
6091,Sierra County,0.338037682
6093,Siskiyou County,0.350475957
6095,Solano County,0.384386151
6097,Sonoma County,0.33731152
6099,Stanislaus County,0.352657899
6101,Sutter County,0.356958253
6103,Tehama County,0.311962429
6105,Trinity County,0.320425213
6107,Tulare County,0.353625989
6109,Tuolumne County,0.371757498
6111,Ventura County,0.391523931
6113,Yolo County,0.383114736
6115,Yuba County,0.359211291
8001,Adams County,0.4081604
8003,Alamosa County,0.403402799
8005,Arapahoe County,0.392405964
8007,Archuleta County,0.392280835
8009,Baca County,0.319267931
8011,Bent County,0.330785662
8013,Boulder County,0.427304551
8014,Broomfield County,0.425617704
8015,Chaffee County,0.386117282
8017,Cheyenne County,0.361852939
8019,Clear Creek County,0.372835598
8021,Conejos County,0.31281663
8023,Costilla County,0.361670697
8025,Crowley County,0.32961928
8027,Custer County,0.394181033
8029,Delta County,0.335557274
8031,Denver County,0.394049581
8033,Dolores County,0.411514213
8035,Douglas County,0.461601882
8037,Eagle County,0.363868243
8039,Elbert County,0.380249176
8041,El Paso County,0.415135324
8043,Fremont County,0.370960033
8045,Garfield County,0.432413708
8047,Gilpin County,0.45646884
8049,Grand County,0.408426938
8051,Gunnison County,0.362936657
8053,Hinsdale County,0.418903403
8055,Huerfano County,0.346082368
8057,Jackson County,0.366323399
8059,Jefferson County,0.413569184
8061,Kiowa County,0.313560607
8063,Kit Carson County,0.325110753
8065,Lake County,0.32691661
8067,La Plata County,0.400843007
8069,Larimer County,0.4150305
8071,Las Animas County,0.341112983
8073,Lincoln County,0.327404734
8075,Logan County,0.309002507
8077,Mesa County,0.408051245
8079,Mineral County,0.441972439
8081,Moffat County,0.362158409
8083,Montezuma County,0.378701414
8085,Montrose County,0.378743262
8087,Morgan County,0.328137875
8089,Otero County,0.310344995
8091,Ouray County,0.411088324
8093,Park County,0.404351438
8095,Phillips County,0.397922121
8097,Pitkin County,0.428212361
8099,Prowers County,0.309577021
8101,Pueblo County,0.34744122
8103,Rio Blanco County,0.379838148
8105,Rio Grande County,0.362327877
8107,Routt County,0.372004611
8109,Saguache County,0.375878751
8111,San Juan County,0.37353343
8113,San Miguel County,0.433012136
8115,Sedgwick County,0.354612471
8117,Summit County,0.427799514
8119,Teller County,0.363020992
